VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
FALSE,TRUE,FALSE,707.55,3.758,77.08,793.7875,0.928875,6.677,0.36375,4.514,0.135195,0.82925,0.65025,0,0,10275.235,0,0,7466.7,8999.5,0,0,-0.72677754,0.002630818
FALSE,TRUE,FALSE,935.25,3.69,29.24,624.1375,0.908375,3.359,0.07925,3.902,0.095505,0.63925,0.89725,0,0,13374.395,0,0,13207.2,13378.1,0,0,-0.987506492,0.000987492
FALSE,TRUE,FALSE,608.55,2.958,78.6,450.5875,0.877875,5.225,0.07875,1.106,0.074435,0.53525,0.87625,0,0,5318.055,0,0,5215.2,5356.9,0,0,-0.980671254,0.003038754
FALSE,TRUE,FALSE,641.85,4.97,34.28,551.0125,0.730625,4.865,0.01525,1.342,0.273375,0.87975,0.86375,0,0,16172.485,0,0,0,0,1,89.85,0.8203,0.004260652
FALSE,TRUE,FALSE,655.35,2.478,67.16,289.7125,0.840125,6.065,0.12425,2.23,0.210655,0.54525,0.80925,0,0,4020.825,0,0,3827.8,4009.35,0,0,-0.952018153,0.005144479
FALSE,TRUE,FALSE,895.65,3.55,50.68,974.1625,0.853375,2.435,0.27525,2.93,0.490445,0.62125,0.63425,0,0,11262.23,0,0,10525.75,11267.15,0,0,-0.934608448,0.001490706
FALSE,TRUE,FALSE,1241.25,1.402,56.84,221.4625,0.757375,4.037,0.46575,3.186,0.205755,0.67175,0.93725,0,0,2362.965,0,0,2187.4,2367.2,0,0,-0.925698406,0.003373301
FALSE,TRUE,FALSE,916.35,1.686,43.32,70.3375,0.797875,4.547,0.44625,3.654,0.264555,0.72675,0.96575,0,0,2479.085,0.1312099,0,32.6,205,0.75,237.1333333,0.381208146,0.07436106
FALSE,TRUE,FALSE,1202.55,4.602,74.84,265.3375,0.847375,2.015,0.38725,3.734,0.302775,0.75175,0.58225,0,0,25285.61,0,0,23683,25273.25,0,0,-0.936622758,0.001003207
FALSE,TRUE,FALSE,1480.65,1.166,78.44,124.9375,0.866625,5.177,0.35775,2.074,0.418905,0.98575,0.97675,0,0,1894.96,0,0,0,0,1,89.9,0.8202,0.005543892
FALSE,TRUE,FALSE,1284.45,2.862,86.92,173.6875,0.834625,3.899,0.49525,1.902,0.240055,0.61425,0.67825,0,0,10320.42,0,0,10029.9,10356.2,0,0,-0.971860033,0.001474334
FALSE,TRUE,FALSE,625.65,1.478,79.32,765.5125,0.923625,5.627,0.17175,1.838,0.453205,0.53225,0.94475,0,0,1346.74,0,0,1242.8,1354.45,0,0,-0.923167417,0.009402596
FALSE,TRUE,FALSE,1126.95,2.406,63.16,296.5375,0.801625,4.079,0.08325,2.39,0.278765,0.80875,0.53725,0,0,6431.225,0,0,6222.85,6425.25,0,0,-0.967641991,0.00206349
FALSE,TRUE,FALSE,860.55,2.246,83.32,357.9625,0.792875,3.245,0.38975,3.386,0.209185,0.69475,0.61275,0,0,4235.305,0,0,4068.45,4249.4,0,0,-0.960625661,0.002058339
FALSE,TRUE,FALSE,1234.05,1.426,27.08,75.2125,0.814125,6.767,0.46675,2.566,0.101875,0.52975,0.80775,0,0,2470.28,0,0,2347.1,2467.8,0,0,-0.95014547,0.004503524
FALSE,TRUE,FALSE,1208.85,3.958,34.04,682.6375,0.915875,3.461,0.14075,2.17,0.132745,0.53625,0.63875,0,0,19295.57,0,0,19091.15,19312.65,0,0,-0.989406367,0.000842887
