VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
TRUE,FALSE,FALSE,1360.95,3.814,63.4,348.2125,0.764125,3.269,0.21325,2.85,0.180765,0.71925,0.55625,0,0,19672.025,0,0,19264.7,19647.35,0,0,-0.97929787,0.000820141
TRUE,FALSE,FALSE,633.75,2.51,94.52,196.1125,0.874625,2.285,0.22675,1.006,0.326785,0.58875,0.65875,0,0,3879.025,0,0,3760.6,3871.65,0,0,-0.96949919,0.002613159
TRUE,FALSE,FALSE,1399.65,4.338,65.88,894.2125,0.800625,6.191,0.22425,2.838,0.076885,0.50325,0.96025,0,0,26162.3,0,0,21164.7,24037.05,0,0,-0.808999036,0.001742118
TRUE,FALSE,FALSE,813.75,1.854,52.12,498.3625,0.782625,7.625,0.35925,1.914,0.133235,0.84425,0.74025,0,0,2747.73,0.30723175,0,1888.6,3132.65,0,0,-0.687361473,0.003975286
TRUE,FALSE,FALSE,1050.45,2.638,76.68,825.9625,0.837625,5.315,0.17725,1.954,0.332175,0.73625,0.71425,0,0,7200.78,0,0,6580.95,7106,0,0,-0.913927344,0.003298876
TRUE,FALSE,FALSE,1114.35,3.254,45,175.6375,0.882625,6.077,0.26675,1.11,0.119025,0.82725,0.54525,0,0,11902.875,0,0,10814.05,11789.25,0,0,-0.908525687,0.003381334
TRUE,FALSE,FALSE,1337.55,3.762,50.6,119.0875,0.902375,5.777,0.47575,3.242,0.437035,0.56025,0.54575,0,0,18528.295,0,0,15047.35,17304.3,0,0,-0.812143717,0.009802392
TRUE,FALSE,FALSE,901.05,3.49,65.16,945.8875,0.822625,4.901,0.00725,3.866,0.312575,0.99525,0.61325,0,0,10988.655,0.37493275,0,10979.2,13860.25,0,0,-0.999149823,0.00186339
TRUE,FALSE,FALSE,1420.35,1.99,62.92,163.9375,0.915125,3.155,0.45125,3.758,0.454185,0.89225,0.71475,0,0,5500.225,0.32436195,0,5281.7,5457.3,0,0,-0.96027942,0.001003117
TRUE,FALSE,FALSE,622.05,3.274,90.36,661.1875,0.877875,5.399,0.23075,4.034,0.192525,0.53875,0.79725,0,0,6583.545,0,0,5855.5,6503.5,0,0,-0.889437938,0.007955561
TRUE,FALSE,FALSE,1450.95,2.346,42.36,248.7625,0.902875,2.699,0.44425,4.082,0.247405,0.53125,0.97525,0,0,7911.135,0,0,7718.7,7907.45,0,0,-0.975697988,0.002290723
