HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.94,0.912,0,0,4076.625,0.87980827,0,3173.3,3736.55,0,0,0,-0.778428298,0,0.010012484
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.944,0.912,0,0,4084.31,0.97723645,0,3149.65,3825.5,0,0,0,-0.771174805,0,0.001447452
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.948,0.912,0,0,4085.35,0.9786639,0,3147.85,3839.5,0,0,0,-0.770569783,0,0.002132697
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.952,0.912,0,0,4083.675,0.9778939,0,3149.75,3848.25,0,0,0,-0.771327874,0,0.00171292
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.956,0.912,0,0,4085.605,0.9790703,0,3164.85,3892.35,0,0,0,-0.774658309,0,0.002028988
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.96,0.912,0,0,4082.175,0.97868215,0,3190,3900.2,0,0,0,-0.781466463,0,0.001776113
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.964,0.912,0,0,4079.37,0.97779295,0,3189,3873.15,0,0,0,-0.781782227,0,0.002458373
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.968,0.912,0,0,4083.785,0.97825455,0,3195.3,3950.9,0,0,0,-0.782469877,0,0.00226602
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.972,0.912,0,0,4081.43,0.97851075,0,3201.2,3959,0,0,0,-0.784357769,0,0.002137799
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.976,0.912,0,0,4085.435,0.97878935,0,3219.8,3966.6,0,0,0,-0.788139767,0,0.002422383
