HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.88,0.78,0,0,4254.41,0.145675359,0,3941.7,4143.3,0,0,0,-0.926584506,0,0.031772456
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.89,0.78,0,0,4255.87,0.8822557,0,2011.7,2621,0,0,0,-0.472658764,0,0.029663707
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.9,0.78,0,0,4255.21,0.8022974,0,1213.4,2108.7,0.1,359,0.0282,-0.256909242,0.0282,0.067762467
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.91,0.78,0,0,4242.35,0.9137633,0,1336.9,1838.4,0,0,0,-0.314861923,0,0.033811505
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.92,0.78,0,0,4244.71,0.8959534,0,1456.2,2481.9,0,0,0,-0.343076871,0,0.025585665
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.93,0.78,0,0,4255.03,0.9195312,0,1616.1,2303.4,0,0,0,-0.379818616,0,0.019517872
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.94,0.78,0,0,4255.04,0.9144739,0,1598.8,2782.6,0,0,0,-0.375570985,0,0.023745578
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.95,0.78,0,0,4270.29,0.9182628,0,1991.6,2994.4,0,0,0,-0.466241983,0,0.025405896
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.96,0.78,0,0,4254.3,0.9288836,0,2260.7,2822.6,0,0,0,-0.531451569,0,0.014741534
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.97,0.78,0,0,4254.99,0.9269918,0,2489.5,3328.2,0,0,0,-0.585041144,0,0.013758921
