HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.964,0.868,0,0,4091.28,0.44814925,0,3282.5,3675.7,0,0,0,-0.80233046,0,0.004602883
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.97,0.868,0,0,4075.645,0.45111425,0,3225.85,3612.8,0,0,0,-0.791503445,0,0.00516295
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.976,0.868,0,0,4088.08,0.45611335,0,3251.75,3577,0,0,0,-0.795427701,0,0.004127925
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.982,0.868,0,0,4089.39,0.4573672,0,3279.45,3637.5,0,0,0,-0.801981746,0,0.003859454
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.988,0.868,0,0,4075.88,0.45718895,0,3306.2,3757.6,0,0,0,-0.811207234,0,0.006138554
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.994,0.868,0,0,4090.33,0.46138355,0,3337.6,3733.8,0,0,0,-0.815981667,0,0.00444325
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,1,0.868,0,0,4088.88,0.46404515,0,3350.8,3776.3,0,0,0,-0.819531673,0,0.004762116
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.85,0.874,0,0,4081.505,0.28686145,0,3868.25,4009.65,0,0,0,-0.947761787,0,0.001034998
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.856,0.874,0,0,4083.825,0.3140635,0,3864.65,4022.3,0,0,0,-0.94635614,0,0.00198512
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.862,0.874,0,0,4085.615,0.33193695,0,3832.5,3997.1,0,0,0,-0.938045282,0,0.001509917
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.868,0.874,0,0,4085.405,0.3410914,0,3802.1,4024.2,0,0,0,-0.930683943,0,0.003054659
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.874,0.874,0,0,4085.02,0.3561635,0,3760.2,3989.5,0,0,0,-0.920496901,0,0.002193006
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.88,0.874,0,0,4082.66,0.37251535,0,3717.45,3927.2,0,0,0,-0.910567632,0,0.00306629
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.886,0.874,0,0,4081.86,0.38491855,0,3661.85,3901.7,0,0,0,-0.897094613,0,0.003711974
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.892,0.874,0,0,4077.44,0.39227435,0,3607.05,3887.25,0,0,0,-0.88469134,0,0.004484329
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.898,0.874,0,0,4080.225,0.40009995,0,3566.45,3848.05,0,0,0,-0.874099792,0,0.002861489
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.904,0.874,0,0,4088.465,0.40540345,0,3482.35,3800.9,0,0,0,-0.851796336,0,0.005526761
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.91,0.874,0,0,4089.255,0.41421945,0,3424.1,3770.9,0,0,0,-0.837388486,0,0.005727098
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.916,0.874,0,0,4079.53,0.4188478,0,3394.4,3732.75,0,0,0,-0.832083817,0,0.004358891
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.922,0.874,0,0,4075.02,0.4255198,0,3253.8,3655.2,0,0,0,-0.798521265,0,0.006983734
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.928,0.874,0,0,4095.935,0.43118845,0,3274.85,3645.25,0,0,0,-0.799551709,0,0.005885455
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.934,0.874,0,0,4093.45,0.435161,0,3209.65,3617.65,0,0,0,-0.784103556,0,0.005941952
